"uri","righteyex","righteyey","lefteyex","lefteyey"
Saddam_Hussein_0009.jpg,109.0,116.0,143.0,113.0
Saddam_Hussein_0010.jpg,107.0,108.0,150.0,114.0
Saddam_Hussein_0011.jpg,106.0,115.0,144.0,118.0
Saddam_Hussein_0012.jpg,112.0,113.0,149.0,114.0
Saddam_Hussein_0013.jpg,106.0,116.0,143.0,115.0
Saddam_Hussein_0014.jpg,105.0,115.0,141.0,114.0
Saddam_Hussein_0015.jpg,111.0,115.0,148.0,116.0
Saddam_Hussein_0016.jpg,111.0,114.0,147.0,114.0
Saddam_Hussein_0017.jpg,106.0,113.0,144.0,113.0
Saddam_Hussein_0018.jpg,102.0,112.0,147.0,111.0
Saddam_Hussein_0019.jpg,103.0,114.0,144.0,113.0
Saddam_Hussein_0020.jpg,107.0,117.0,143.0,115.0
Saddam_Hussein_0021.jpg,109.0,114.0,144.0,118.0
Saddam_Hussein_0022.jpg,109.0,115.0,146.0,113.0
Saddam_Hussein_0023.jpg,115.0,118.0,148.0,123.0
Sadie_Frost_0001.jpg,107.0,116.0,146.0,112.0
Sadie_Frost_0002.jpg,109.0,116.0,153.0,110.0
Sadie_Frost_0003.jpg,108.0,109.0,150.0,115.0
Saeb_Erekat_0001.jpg,101.0,111.0,144.0,105.0
Saeb_Erekat_0002.jpg,106.0,109.0,145.0,109.0
Saeed_Anwar_0001.jpg,103.0,118.0,151.0,110.0
Saeed_Mortazavi_0001.jpg,105.0,111.0,143.0,114.0
Sahim_Alwan_0001.jpg,104.0,112.0,145.0,110.0
Saied_Hadi_al_Mudarissi_0001.jpg,111.0,108.0,145.0,113.0
Sally_Clark_0001.jpg,105.0,113.0,148.0,110.0
Sally_Field_0001.jpg,102.0,111.0,151.0,108.0
Sally_Field_0002.jpg,103.0,116.0,152.0,118.0
Sally_Field_0003.jpg,102.0,112.0,149.0,109.0
Sally_Field_0004.jpg,98.0,110.0,143.0,108.0
Sally_Kirkland_0001.jpg,105.0,115.0,152.0,105.0
Sally_Kirkland_0002.jpg,106.0,115.0,141.0,113.0
Sally_Kirkland_0003.jpg,104.0,114.0,148.0,112.0
Sally_Kirkland_0004.jpg,105.0,113.0,149.0,114.0
Sally_Ride_0001.jpg,107.0,107.0,156.0,115.0
Sally_Ride_0002.jpg,102.0,112.0,152.0,106.0
Salma_Hayek_0001.jpg,104.0,113.0,151.0,114.0
Salma_Hayek_0002.jpg,107.0,119.0,146.0,107.0
Salma_Hayek_0003.jpg,104.0,121.0,146.0,111.0
Salma_Hayek_0004.jpg,105.0,108.0,146.0,112.0
Salma_Hayek_0005.jpg,96.0,117.0,139.0,109.0
Salma_Hayek_0006.jpg,107.0,119.0,146.0,113.0
Salma_Hayek_0007.jpg,105.0,115.0,140.0,114.0
Salma_Hayek_0008.jpg,107.0,116.0,149.0,112.0
Salma_Hayek_0009.jpg,106.0,115.0,142.0,119.0
Salma_Hayek_0010.jpg,109.0,110.0,148.0,115.0
Salma_Hayek_0011.jpg,105.0,113.0,149.0,113.0
Salma_Hayek_0012.jpg,103.0,114.0,151.0,109.0
Salma_Hayek_0013.jpg,105.0,115.0,145.0,110.0
Salman_Khan_0001.jpg,104.0,118.0,149.0,115.0
Salman_Rushdie_0001.jpg,106.0,112.0,144.0,114.0
Salman_Rushdie_0002.jpg,110.0,112.0,143.0,114.0
Salman_Rushdie_0003.jpg,101.0,116.0,145.0,111.0
Sam_Bith_0001.jpg,104.0,114.0,150.0,108.0
Sam_Bith_0002.jpg,101.0,111.0,147.0,114.0
Sam_Bith_0003.jpg,97.0,117.0,143.0,112.0
Sam_Brownback_0001.jpg,102.0,112.0,144.0,110.0
Sam_Gerald_0001.jpg,107.0,109.0,147.0,113.0
Sam_Mendes_0001.jpg,103.0,111.0,147.0,106.0
Sam_Mendes_0002.jpg,101.0,109.0,147.0,111.0
Sam_Rockwell_0001.jpg,103.0,117.0,136.0,112.0
Sam_Torrance_0001.jpg,109.0,113.0,142.0,116.0
Sam_Torrance_0002.jpg,107.0,114.0,142.0,114.0
Sam_Torrance_0003.jpg,108.0,117.0,142.0,115.0
Saman_Shali_0001.jpg,103.0,110.0,138.0,114.0
Samantha_Daniels_0001.jpg,100.0,109.0,146.0,109.0
Samantha_Ledster_0001.jpg,104.0,110.0,146.0,113.0
Sami_Al-Arian_0001.jpg,103.0,113.0,144.0,108.0
Samira_Makhmalbaf_0001.jpg,103.0,116.0,147.0,112.0
Samira_Makhmalbaf_0002.jpg,103.0,114.0,146.0,109.0
Sammy_Knight_0001.jpg,102.0,113.0,147.0,113.0
Sammy_Sosa_0001.jpg,104.0,106.0,147.0,110.0
Sammy_Sosa_0002.jpg,105.0,115.0,143.0,115.0
Samuel_Waksal_0001.jpg,108.0,119.0,144.0,112.0
Samuel_Waksal_0002.jpg,109.0,113.0,135.0,109.0
Samuel_Waksal_0003.jpg,105.0,111.0,147.0,114.0
Samuel_Waksal_0004.jpg,104.0,113.0,146.0,112.0
San_Lan_0001.jpg,101.0,115.0,143.0,114.0
Sananda_Maitreya_0001.jpg,104.0,114.0,143.0,113.0
Sandra_Banning_0001.jpg,107.0,113.0,145.0,112.0
Sandra_Bullock_0001.jpg,109.0,111.0,150.0,114.0
Sandra_Bullock_0002.jpg,102.0,114.0,148.0,109.0
Sandra_Bullock_0003.jpg,100.0,111.0,145.0,113.0
Sandra_Bullock_0004.jpg,107.0,110.0,152.0,115.0
Sandra_Ceccarelli_0001.jpg,99.0,117.0,145.0,110.0
Sandra_Day_OConner_0001.jpg,103.0,113.0,149.0,111.0
Sandra_Milo_0001.jpg,102.0,111.0,144.0,115.0
Sandra_Shamas_0001.jpg,103.0,120.0,143.0,110.0
Sandy_Smith_0001.jpg,104.0,114.0,147.0,111.0
Sandy_Wise_0001.jpg,107.0,110.0,149.0,108.0
Sanja_Papic_0001.jpg,104.0,114.0,149.0,115.0
Sanjay_Chawla_0001.jpg,105.0,117.0,153.0,111.0
Sanjay_Gupta_0001.jpg,103.0,115.0,147.0,114.0
Santiago_Botero_0001.jpg,108.0,115.0,147.0,116.0
Saoud_Al_Faisal_0001.jpg,101.0,111.0,146.0,114.0
Saparmurat_Niyazov_0001.jpg,101.0,118.0,139.0,118.0
Saparmurat_Niyazov_0002.jpg,105.0,112.0,146.0,116.0
Sara_Elisabeth_Ahmad_0001.jpg,107.0,112.0,153.0,113.0
Sara_Silverman_0001.jpg,104.0,113.0,146.0,111.0
Sarah_Canale_0001.jpg,109.0,108.0,148.0,109.0
Sarah_Hughes_0001.jpg,105.0,113.0,144.0,115.0
Sarah_Hughes_0002.jpg,107.0,111.0,145.0,110.0
Sarah_Hughes_0003.jpg,113.0,108.0,152.0,115.0
Sarah_Hughes_0004.jpg,108.0,108.0,148.0,113.0
Sarah_Hughes_0005.jpg,103.0,108.0,145.0,113.0
Sarah_Hughes_0006.jpg,110.0,113.0,144.0,113.0
Sarah_Jessica_Parker_0001.jpg,105.0,112.0,144.0,110.0
Sarah_Jessica_Parker_0002.jpg,104.0,115.0,144.0,105.0
Sarah_Jessica_Parker_0003.jpg,97.0,118.0,133.0,113.0
Sarah_Jessica_Parker_0004.jpg,106.0,113.0,134.0,113.0
Sarah_Jessica_Parker_0005.jpg,107.0,113.0,147.0,109.0
Sarah_Jessica_Parker_0006.jpg,104.0,114.0,140.0,108.0
Sarah_Michelle_Gellar_0001.jpg,105.0,111.0,150.0,110.0
Sarah_Michelle_Gellar_0002.jpg,102.0,109.0,146.0,109.0
Sarah_Michelle_Gellar_0003.jpg,103.0,116.0,145.0,110.0
Sarah_Price_0001.jpg,107.0,109.0,150.0,108.0
Sarah_Weddington_0001.jpg,106.0,115.0,148.0,111.0
Sarah_Wynter_0001.jpg,98.0,113.0,144.0,113.0
Sargis_Sargsian_0001.jpg,109.0,115.0,147.0,115.0
Sasha_Alexander_0001.jpg,107.0,111.0,151.0,107.0
Sasha_Cohen_0001.jpg,103.0,112.0,142.0,110.0
Satnarine_Sharma_0001.jpg,107.0,111.0,151.0,119.0
Scott_Blum_0001.jpg,103.0,120.0,147.0,113.0
Scott_Dalton_0001.jpg,106.0,109.0,152.0,114.0
Scott_Dickson_0001.jpg,102.0,111.0,147.0,106.0
Scott_Fawell_0001.jpg,101.0,114.0,147.0,115.0
Scott_Gorelick_0001.jpg,183.0,106.0,213.0,103.0
Scott_Hamilton_0001.jpg,101.0,108.0,148.0,112.0
Scott_Hoch_0001.jpg,103.0,113.0,154.0,112.0
Scott_Hubbard_0001.jpg,102.0,116.0,143.0,113.0
Scott_McClellan_0001.jpg,104.0,114.0,146.0,114.0
Scott_McClellan_0002.jpg,103.0,115.0,150.0,114.0
Scott_McClellan_0003.jpg,104.0,114.0,146.0,114.0
Scott_McClellan_0004.jpg,108.0,115.0,146.0,111.0
Scott_McClellan_0005.jpg,111.0,113.0,147.0,117.0
Scott_McNealy_0001.jpg,105.0,111.0,150.0,118.0
Scott_McNealy_0002.jpg,103.0,111.0,145.0,108.0
Scott_OGrady_0001.jpg,105.0,112.0,147.0,111.0
Scott_Peterson_0001.jpg,112.0,111.0,148.0,114.0
Scott_Peterson_0002.jpg,108.0,116.0,148.0,111.0
Scott_Peterson_0003.jpg,104.0,115.0,144.0,110.0
Scott_Peterson_0004.jpg,101.0,114.0,143.0,115.0
Scott_Peterson_0005.jpg,103.0,115.0,140.0,114.0
Scott_Ritter_0001.jpg,103.0,110.0,145.0,109.0
Scott_Ritter_0002.jpg,102.0,116.0,143.0,107.0
Scott_Rolen_0001.jpg,104.0,110.0,148.0,116.0
Scott_Rudin_0001.jpg,106.0,116.0,145.0,112.0
Scott_Rudin_0002.jpg,103.0,113.0,148.0,113.0
Scott_Sullivan_0001.jpg,112.0,112.0,147.0,111.0
Scott_Sullivan_0002.jpg,105.0,115.0,149.0,114.0
Scott_Verplank_0001.jpg,106.0,108.0,165.0,106.0
Scott_Wallach_0001.jpg,107.0,117.0,146.0,113.0
Scott_Weiland_0001.jpg,102.0,114.0,147.0,109.0
Scott_Wittman_0001.jpg,105.0,116.0,143.0,114.0
Scott_Wolf_0001.jpg,103.0,114.0,144.0,112.0
Scott_Wolf_0002.jpg,105.0,112.0,147.0,112.0
Scott_Yates_0001.jpg,106.0,111.0,149.0,113.0
Se_Hyuk_Joo_0001.jpg,109.0,114.0,142.0,113.0
Sean_Astin_0001.jpg,105.0,115.0,143.0,108.0
Sean_Astin_0002.jpg,103.0,115.0,144.0,110.0
Sean_Astin_0003.jpg,110.0,117.0,153.0,104.0
Sean_Combs_0001.jpg,103.0,115.0,146.0,113.0
Sean_Hayes_0001.jpg,106.0,117.0,150.0,112.0
Sean_Hayes_0002.jpg,106.0,114.0,151.0,114.0
Sean_OKeefe_0001.jpg,111.0,115.0,146.0,116.0
Sean_OKeefe_0002.jpg,106.0,116.0,146.0,106.0
Sean_OKeefe_0003.jpg,106.0,118.0,141.0,113.0
Sean_OKeefe_0004.jpg,113.0,113.0,147.0,114.0
Sean_OKeefe_0005.jpg,92.0,120.0,116.0,114.0
Sean_Patrick_OMalley_0001.jpg,104.0,112.0,164.0,116.0
Sean_Patrick_OMalley_0002.jpg,105.0,113.0,156.0,116.0
Sean_Patrick_OMalley_0003.jpg,110.0,118.0,144.0,118.0
Sean_Patrick_Thomas_0001.jpg,97.0,119.0,150.0,113.0
Sean_Penn_0001.jpg,109.0,110.0,144.0,114.0
Sean_Penn_0002.jpg,108.0,117.0,143.0,115.0
Sean_Penn_0003.jpg,104.0,110.0,141.0,115.0
Sean_Townsend_0001.jpg,108.0,108.0,149.0,109.0
Sebastian_Cuattrin_0001.jpg,104.0,109.0,144.0,113.0
Sebastian_Porto_0001.jpg,101.0,114.0,153.0,111.0
Sebastian_Saja_0001.jpg,101.0,116.0,148.0,112.0
Sebastian_Saja_0002.jpg,102.0,116.0,150.0,117.0
Sebastian_Saja_0003.jpg,103.0,113.0,142.0,116.0
Sebastien_Grosjean_0001.jpg,105.0,109.0,143.0,112.0
Sebastien_Grosjean_0002.jpg,111.0,112.0,151.0,119.0
Sebastien_Grosjean_0003.jpg,105.0,111.0,147.0,112.0
Sebastien_Grosjean_0004.jpg,107.0,110.0,144.0,113.0
Sedigh_Barmak_0001.jpg,106.0,109.0,148.0,116.0
Selma_Phoenix_0001.jpg,112.0,112.0,142.0,116.0
Sepp_Blatter_0001.jpg,105.0,109.0,152.0,112.0
Sepp_Blatter_0002.jpg,102.0,113.0,148.0,111.0
Sepp_Blatter_0003.jpg,131.0,115.0,161.0,115.0
Sepp_Blatter_0004.jpg,103.0,114.0,140.0,114.0
Serena_Karlan_0001.jpg,87.0,117.0,128.0,108.0
Serena_Williams_0001.jpg,105.0,112.0,150.0,114.0
Serena_Williams_0002.jpg,98.0,112.0,146.0,111.0
Serena_Williams_0003.jpg,104.0,111.0,153.0,113.0
Serena_Williams_0004.jpg,107.0,115.0,153.0,112.0
Serena_Williams_0005.jpg,102.0,109.0,146.0,115.0
Serena_Williams_0006.jpg,104.0,115.0,152.0,114.0
Serena_Williams_0007.jpg,106.0,108.0,152.0,114.0
Serena_Williams_0008.jpg,102.0,106.0,151.0,113.0
Serena_Williams_0009.jpg,102.0,108.0,145.0,117.0
Serena_Williams_0010.jpg,104.0,112.0,148.0,112.0
Serena_Williams_0011.jpg,102.0,111.0,149.0,111.0
Serena_Williams_0012.jpg,105.0,116.0,147.0,109.0
Serena_Williams_0013.jpg,106.0,110.0,151.0,117.0
Serena_Williams_0014.jpg,108.0,114.0,153.0,113.0
Serena_Williams_0015.jpg,98.0,117.0,144.0,110.0
Serena_Williams_0016.jpg,107.0,112.0,146.0,113.0
Serena_Williams_0017.jpg,104.0,114.0,148.0,116.0
Serena_Williams_0018.jpg,103.0,113.0,151.0,108.0
Serena_Williams_0019.jpg,105.0,109.0,149.0,117.0
Serena_Williams_0020.jpg,105.0,105.0,152.0,113.0
Serena_Williams_0021.jpg,104.0,113.0,150.0,114.0
Serena_Williams_0022.jpg,101.0,113.0,151.0,107.0
Serena_Williams_0023.jpg,105.0,107.0,149.0,113.0
Serena_Williams_0024.jpg,104.0,112.0,151.0,113.0
Serena_Williams_0025.jpg,101.0,116.0,148.0,111.0
Serena_Williams_0026.jpg,105.0,115.0,149.0,112.0
Serena_Williams_0027.jpg,103.0,106.0,145.0,115.0
Serena_Williams_0028.jpg,104.0,120.0,149.0,111.0
Serena_Williams_0029.jpg,102.0,120.0,150.0,110.0
Serena_Williams_0030.jpg,109.0,111.0,152.0,111.0
Serena_Williams_0031.jpg,103.0,118.0,149.0,109.0
Serena_Williams_0032.jpg,103.0,116.0,149.0,111.0
Serena_Williams_0033.jpg,104.0,113.0,150.0,107.0
Serena_Williams_0034.jpg,96.0,113.0,148.0,105.0
Serena_Williams_0035.jpg,109.0,113.0,151.0,111.0
Serena_Williams_0036.jpg,102.0,112.0,147.0,109.0
Serena_Williams_0037.jpg,98.0,114.0,147.0,113.0
Serena_Williams_0038.jpg,109.0,108.0,157.0,118.0
Serena_Williams_0039.jpg,107.0,113.0,150.0,111.0
Serena_Williams_0040.jpg,104.0,113.0,144.0,115.0
Serena_Williams_0041.jpg,100.0,115.0,144.0,106.0
Serena_Williams_0042.jpg,103.0,118.0,158.0,108.0
Serena_Williams_0043.jpg,102.0,112.0,149.0,116.0
Serena_Williams_0044.jpg,105.0,115.0,149.0,112.0
Serena_Williams_0045.jpg,104.0,114.0,149.0,116.0
Serena_Williams_0046.jpg,107.0,109.0,154.0,111.0
Serena_Williams_0047.jpg,105.0,119.0,149.0,112.0
Serena_Williams_0048.jpg,101.0,111.0,148.0,111.0
Serena_Williams_0049.jpg,100.0,112.0,151.0,108.0
Serena_Williams_0050.jpg,99.0,115.0,146.0,111.0
Serena_Williams_0051.jpg,101.0,115.0,148.0,109.0
Serena_Williams_0052.jpg,102.0,116.0,153.0,116.0
Sereyvuth_Kem_0001.jpg,95.0,118.0,144.0,108.0
Serge_Klarsfeld_0001.jpg,102.0,116.0,143.0,111.0
Serge_Melac_0001.jpg,106.0,112.0,148.0,112.0
Serge_Tchuruk_0001.jpg,106.0,111.0,145.0,113.0
Sergei_Alexandrovitch_Ordzhonikidze_0001.jpg,104.0,111.0,147.0,111.0
Sergei_Ivanov_0001.jpg,103.0,113.0,148.0,111.0
Sergei_Ivanov_0002.jpg,104.0,116.0,147.0,114.0
Sergei_Ivanov_0003.jpg,104.0,111.0,146.0,109.0
Sergei_Ivanov_0004.jpg,105.0,112.0,146.0,109.0
Sergei_Ivanov_0005.jpg,102.0,113.0,142.0,107.0
Sergei_Yastrzhembsky_0001.jpg,108.0,113.0,145.0,112.0
Sergei_Yushenkov_0001.jpg,102.0,114.0,144.0,111.0
Sergey_Lavrov_0001.jpg,110.0,115.0,147.0,117.0
Sergey_Lavrov_0002.jpg,104.0,111.0,140.0,112.0
Sergey_Lavrov_0003.jpg,109.0,114.0,147.0,117.0
Sergey_Lavrov_0004.jpg,108.0,115.0,147.0,115.0
Sergey_Lavrov_0005.jpg,102.0,110.0,143.0,112.0
Sergey_Lavrov_0006.jpg,113.0,112.0,146.0,114.0
Sergey_Lavrov_0007.jpg,109.0,111.0,145.0,111.0
Sergey_Lavrov_0008.jpg,103.0,113.0,143.0,111.0
Sergey_Lavrov_0009.jpg,108.0,111.0,148.0,112.0
Sergey_Lavrov_0010.jpg,110.0,112.0,144.0,110.0
Sergey_Lavrov_0011.jpg,105.0,109.0,143.0,115.0
Sergio_Castellitto_0001.jpg,105.0,112.0,149.0,113.0
Sergio_Garcia_0001.jpg,110.0,112.0,145.0,113.0
Sergio_Garcia_0002.jpg,105.0,115.0,144.0,109.0
Sergio_Vieira_De_Mello_0001.jpg,100.0,118.0,146.0,111.0
Sergio_Vieira_De_Mello_0002.jpg,106.0,109.0,145.0,115.0
Sergio_Vieira_De_Mello_0003.jpg,105.0,115.0,146.0,111.0
Sergio_Vieira_De_Mello_0004.jpg,101.0,119.0,146.0,112.0
Sergio_Vieira_De_Mello_0005.jpg,102.0,115.0,151.0,109.0
Sergio_Vieira_De_Mello_0006.jpg,103.0,117.0,149.0,114.0
Sergio_Vieira_De_Mello_0007.jpg,107.0,119.0,146.0,112.0
Sergio_Vieira_De_Mello_0008.jpg,101.0,115.0,150.0,115.0
Sergio_Vieira_De_Mello_0009.jpg,98.0,120.0,152.0,113.0
Sergio_Vieira_De_Mello_0010.jpg,104.0,112.0,152.0,115.0
Sergio_Vieira_De_Mello_0011.jpg,104.0,120.0,143.0,112.0
Seth_Gorney_0001.jpg,104.0,116.0,147.0,115.0
Severino_Antinori_0001.jpg,104.0,110.0,145.0,108.0
Seydou_Diarra_0001.jpg,98.0,120.0,152.0,116.0
Seymour_Cassell_0001.jpg,103.0,115.0,148.0,116.0
Shae-Lynn_Bourne_0001.jpg,113.0,108.0,149.0,114.0
Shafal_Mosed_0001.jpg,106.0,112.0,144.0,112.0
Shamai_Leibowitz_0001.jpg,106.0,113.0,144.0,118.0
Shane_Hmiel_0001.jpg,101.0,112.0,152.0,109.0
Shane_Loux_0001.jpg,110.0,107.0,150.0,109.0
Shane_Mosley_0001.jpg,106.0,110.0,154.0,119.0
Shane_Mosley_0002.jpg,101.0,115.0,153.0,121.0
Shane_Phillips_0001.jpg,103.0,114.0,149.0,109.0
Shane_Reynolds_0001.jpg,111.0,110.0,152.0,116.0
Shane_Warne_0001.jpg,105.0,116.0,148.0,116.0
Shane_Warne_0002.jpg,108.0,119.0,147.0,113.0
Shania_Twain_0001.jpg,106.0,110.0,148.0,114.0
Shanna_Zolman_0001.jpg,106.0,116.0,143.0,115.0
Shannon_OBrien_0001.jpg,109.0,115.0,152.0,110.0
Shannon_OBrien_0002.jpg,97.0,114.0,139.0,114.0
Shannyn_Sossamon_0001.jpg,111.0,112.0,153.0,117.0
Sharess_Harrell_0001.jpg,107.0,122.0,146.0,108.0
Sharon_Davis_0001.jpg,100.0,113.0,146.0,110.0
Sharon_Davis_0002.jpg,106.0,118.0,143.0,113.0
Sharon_Frey_0001.jpg,104.0,114.0,147.0,114.0
Sharon_Frey_0002.jpg,106.0,117.0,145.0,116.0
Sharon_Osbourne_0001.jpg,107.0,111.0,148.0,114.0
Sharon_Osbourne_0002.jpg,105.0,114.0,146.0,111.0
Sharon_Osbourne_0003.jpg,103.0,113.0,141.0,115.0
Sharon_Robinson_0001.jpg,108.0,115.0,150.0,111.0
Sharon_Stone_0001.jpg,100.0,110.0,144.0,110.0
Sharon_Stone_0002.jpg,108.0,112.0,148.0,116.0
Sharon_Stone_0003.jpg,106.0,115.0,146.0,115.0
Sharon_Stone_0004.jpg,102.0,111.0,144.0,109.0
Sharon_Stone_0005.jpg,103.0,111.0,149.0,111.0
Shaukat_Aziz_0001.jpg,104.0,118.0,141.0,110.0
Shaukat_Aziz_0002.jpg,109.0,111.0,154.0,110.0
Shaul_Mofaz_0001.jpg,109.0,110.0,149.0,117.0
Shaul_Mofaz_0002.jpg,105.0,110.0,147.0,107.0
Shaul_Mofaz_0003.jpg,101.0,111.0,146.0,115.0
Shaun_Pollock_0001.jpg,104.0,113.0,145.0,109.0
Shaun_Rusling_0001.jpg,107.0,112.0,143.0,112.0
Shavon_Earp_0001.jpg,113.0,117.0,144.0,111.0
Shawn_Bradley_0001.jpg,106.0,114.0,142.0,112.0
Shawn_Kemp_0001.jpg,99.0,117.0,149.0,112.0
Shawn_Marion_0001.jpg,105.0,112.0,143.0,111.0
Sheikh_Ahmed_Yassin_0001.jpg,102.0,116.0,151.0,120.0
Sheila_Copps_0001.jpg,109.0,113.0,152.0,112.0
Sheila_Copps_0002.jpg,109.0,110.0,149.0,125.0
Sheila_Copps_0003.jpg,99.0,119.0,143.0,112.0
Sheila_Copps_0004.jpg,102.0,108.0,146.0,106.0
Sheila_Fraser_0001.jpg,104.0,111.0,140.0,110.0
Sheila_Fraser_0002.jpg,111.0,112.0,152.0,112.0
Sheila_Taormina_0001.jpg,105.0,115.0,145.0,113.0
Sheila_Wellstone_0001.jpg,107.0,110.0,149.0,116.0
Sheila_Wellstone_0002.jpg,108.0,114.0,140.0,113.0
Sheldon_Silver_0001.jpg,101.0,110.0,146.0,112.0
Sherri_Coale_0001.jpg,102.0,111.0,143.0,112.0
Sherry_Fisher_0001.jpg,104.0,116.0,148.0,115.0
Sherry_Irving_0001.jpg,100.0,115.0,140.0,112.0
Sheryl_Crow_0001.jpg,102.0,112.0,148.0,111.0
Sheryl_Crow_0002.jpg,104.0,109.0,149.0,110.0
Sheryl_Crow_0003.jpg,105.0,114.0,149.0,110.0
Sheryl_Crow_0004.jpg,104.0,114.0,146.0,113.0
Sheryl_Crow_0005.jpg,105.0,110.0,147.0,120.0
Sheryl_Crow_0006.jpg,110.0,112.0,151.0,114.0
Sheryl_Crow_0007.jpg,106.0,115.0,149.0,114.0
Sheryl_Crow_0008.jpg,104.0,110.0,148.0,114.0
Shi_Guangsheng_0001.jpg,104.0,111.0,146.0,114.0
Shia_LaBeouf_0001.jpg,107.0,116.0,139.0,116.0
Shia_LaBeouf_0002.jpg,104.0,115.0,147.0,116.0
Shigeo_Nagashima_0001.jpg,108.0,117.0,145.0,116.0
Shigeru_Ishiba_0001.jpg,100.0,113.0,147.0,114.0
Shimon_Peres_0001.jpg,104.0,115.0,148.0,110.0
Shimon_Peres_0002.jpg,105.0,118.0,148.0,116.0
Shimon_Peres_0003.jpg,103.0,117.0,141.0,112.0
Shimon_Peres_0004.jpg,107.0,115.0,141.0,114.0
Shimon_Peres_0005.jpg,110.0,113.0,150.0,118.0
Shimon_Peres_0006.jpg,100.0,115.0,130.0,114.0
Shimon_Peres_0007.jpg,110.0,110.0,149.0,119.0
Shimon_Peres_0008.jpg,104.0,117.0,144.0,113.0
Shingo_Katayama_0001.jpg,97.0,104.0,146.0,103.0
Shingo_Suetsugu_0001.jpg,101.0,110.0,148.0,114.0
Shinya_Taniguchi_0001.jpg,110.0,115.0,148.0,118.0
Shinzo_Abe_0001.jpg,106.0,119.0,140.0,112.0
Shireen_Amir_Begum_0001.jpg,106.0,111.0,147.0,111.0
Shirley_Jones_0001.jpg,111.0,112.0,157.0,116.0
Shobha_De_0001.jpg,109.0,110.0,149.0,114.0
Shoshana_Johnson_0001.jpg,105.0,115.0,152.0,116.0
Shoshannah_Stern_0001.jpg,109.0,110.0,143.0,118.0
Sid_Caesar_0001.jpg,104.0,117.0,143.0,108.0
Sidney_Kimmel_0001.jpg,104.0,110.0,152.0,118.0
Sidney_Poitier_0001.jpg,98.0,108.0,151.0,108.0
Sigourney_Weaver_0001.jpg,106.0,114.0,152.0,110.0
Sila_Calderon_0001.jpg,107.0,109.0,144.0,116.0
Sila_Calderon_0002.jpg,102.0,113.0,149.0,113.0
Sila_Calderon_0003.jpg,105.0,115.0,148.0,115.0
Sila_Calderon_0004.jpg,102.0,108.0,147.0,118.0
Silvan_Shalom_0001.jpg,108.0,115.0,144.0,113.0
Silvan_Shalom_0002.jpg,106.0,113.0,148.0,114.0
Silvan_Shalom_0003.jpg,100.0,118.0,135.0,109.0
Silvan_Shalom_0004.jpg,36.0,57.0,71.0,68.0
Silvan_Shalom_0005.jpg,105.0,115.0,147.0,112.0
Silvan_Shalom_0006.jpg,106.0,112.0,145.0,114.0
Silvia_Farina_Elia_0001.jpg,102.0,114.0,139.0,111.0
Silvia_Farina_Elia_0002.jpg,105.0,110.0,142.0,113.0
Silvia_Farina_Elia_0003.jpg,108.0,112.0,144.0,115.0
Silvie_Cabero_0001.jpg,108.0,111.0,148.0,113.0
Silvio_Berlusconi_0001.jpg,104.0,113.0,147.0,109.0
Silvio_Berlusconi_0002.jpg,104.0,113.0,145.0,112.0
Silvio_Berlusconi_0003.jpg,110.0,116.0,149.0,118.0
Silvio_Berlusconi_0004.jpg,106.0,111.0,148.0,114.0
Silvio_Berlusconi_0005.jpg,103.0,116.0,147.0,112.0
Silvio_Berlusconi_0006.jpg,112.0,111.0,151.0,115.0
Silvio_Berlusconi_0007.jpg,104.0,114.0,150.0,117.0
Silvio_Berlusconi_0008.jpg,111.0,117.0,152.0,110.0
Silvio_Berlusconi_0009.jpg,104.0,117.0,149.0,117.0
Silvio_Berlusconi_0010.jpg,107.0,113.0,148.0,119.0
Silvio_Berlusconi_0011.jpg,108.0,118.0,151.0,110.0
Silvio_Berlusconi_0012.jpg,103.0,112.0,144.0,119.0
Silvio_Berlusconi_0013.jpg,105.0,112.0,145.0,113.0
Silvio_Berlusconi_0014.jpg,108.0,119.0,148.0,111.0
Silvio_Berlusconi_0015.jpg,105.0,114.0,146.0,105.0
Silvio_Berlusconi_0016.jpg,104.0,114.0,152.0,119.0
Silvio_Berlusconi_0017.jpg,103.0,110.0,147.0,114.0
Silvio_Berlusconi_0018.jpg,101.0,114.0,145.0,112.0
Silvio_Berlusconi_0019.jpg,119.0,113.0,149.0,110.0
Silvio_Berlusconi_0020.jpg,106.0,114.0,146.0,116.0
Silvio_Berlusconi_0021.jpg,106.0,117.0,150.0,108.0
Silvio_Berlusconi_0022.jpg,101.0,114.0,142.0,112.0
Silvio_Berlusconi_0023.jpg,105.0,117.0,145.0,110.0
Silvio_Berlusconi_0024.jpg,108.0,119.0,147.0,111.0
Silvio_Berlusconi_0025.jpg,109.0,109.0,148.0,109.0
Silvio_Berlusconi_0026.jpg,104.0,120.0,144.0,114.0
Silvio_Berlusconi_0027.jpg,103.0,108.0,144.0,117.0
Silvio_Berlusconi_0028.jpg,104.0,115.0,147.0,107.0
Silvio_Berlusconi_0029.jpg,104.0,112.0,145.0,114.0
Silvio_Berlusconi_0030.jpg,102.0,119.0,137.0,116.0
Silvio_Berlusconi_0031.jpg,107.0,120.0,144.0,113.0
Silvio_Berlusconi_0032.jpg,106.0,111.0,150.0,113.0
Silvio_Berlusconi_0033.jpg,105.0,110.0,150.0,114.0
